open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1549450800000,3408.58000000,3409.56000000,3396.67000000,3399.82000000,874.19023100,1549454399999,2975154.70770410,6904,465.49094500,1584270.53550445,0
1549454400000,3399.79000000,3410.00000000,3392.11000000,3407.93000000,1432.59801800,1549457999999,4874342.99071164,7069,810.62539300,2758502.02624334,0
1549458000000,3408.00000000,3409.32000000,3400.08000000,3404.31000000,826.03699100,1549461599999,2812198.57634634,5333,389.73129300,1326893.02669831,0
1549461600000,3404.56000000,3406.10000000,3392.84000000,3400.98000000,1251.22597800,1549465199999,4254481.80362509,6617,667.14964300,2268627.47570094,0
1549465200000,3400.64000000,3422.02000000,3382.26000000,3422.02000000,1959.53648300,1549468799999,6673774.80474642,11249,1039.91876900,3542020.45318861,0
1549468800000,3421.07000000,3434.59000000,3405.01000000,3411.70000000,2791.13069600,1549472399999,9537733.47247712,15126,1170.49973400,3999589.86380834,0
1549472400000,3411.10000000,3411.95000000,3395.77000000,3402.44000000,1242.55641900,1549475999999,4231090.46275413,8062,602.28672000,2051160.33107461,0
1549476000000,3402.09000000,3408.00000000,3385.26000000,3406.04000000,1871.45841400,1549479599999,6361388.25570619,10254,964.04836700,3277587.42478932,0
1549479600000,3406.37000000,3406.96000000,3392.29000000,3398.39000000,1109.79631100,1549483199999,3771247.75579276,6223,720.34006400,2446936.01714444,0
1549483200000,3398.41000000,3405.85000000,3393.54000000,3402.00000000,871.29862900,1549486799999,2962045.31070776,6358,378.61002700,1287048.06719163,0
1549486800000,3402.00000000,3407.23000000,3398.87000000,3405.98000000,684.80819400,1549490399999,2330026.32797787,6251,392.84884600,1336755.43841710,0
1549490400000,3405.98000000,3408.52000000,3399.43000000,3405.88000000,763.00904200,1549493999999,2597404.98781398,7355,361.12214900,1229317.39306511,0
1549494000000,3405.43000000,3409.26000000,3402.16000000,3405.37000000,702.35643900,1549497599999,2392284.32143935,5455,305.22834300,1039710.68535196,0
1549497600000,3407.00000000,3407.01000000,3398.02000000,3402.95000000,826.48043900,1549501199999,2811984.43538939,6368,395.82472800,1346869.49255396,0
1549501200000,3403.83000000,3409.54000000,3402.94000000,3407.03000000,619.87105900,1549504799999,2111808.27130649,5765,296.06856000,1008703.17293608,0
1549504800000,3407.03000000,3408.99000000,3402.39000000,3407.25000000,642.51524400,1549508399999,2188332.77384167,5954,350.60623900,1194228.81256736,0
1549508400000,3406.71000000,3414.00000000,3404.77000000,3413.12000000,572.36451000,1549511999999,1951681.62928434,5283,302.58818200,1031897.19522352,0
1549512000000,3413.49000000,3415.82000000,3410.18000000,3411.00000000,512.30080700,1549515599999,1748416.18814980,4954,261.05010700,891003.29763618,0
1549515600000,3411.00000000,3416.20000000,3410.70000000,3414.69000000,740.67093500,1549519199999,2528183.77629152,5287,405.31135400,1383514.94296111,0
1549519200000,3415.51000000,3420.00000000,3406.00000000,3411.25000000,971.89450300,1549522799999,3319616.41054385,6455,507.19501600,1732480.51980431,0
1549522800000,3411.25000000,3414.99000000,3408.02000000,3412.15000000,592.51002600,1549526399999,2021401.36515792,5564,305.19677100,1041239.02500757,0
1549526400000,3412.17000000,3417.59000000,3409.66000000,3417.26000000,817.06674600,1549529999999,2788953.33892328,10558,454.83307600,1552541.78517815,0
1549530000000,3417.26000000,3419.88000000,3412.05000000,3419.50000000,1002.83541000,1549533599999,3425976.72181066,9593,551.16686700,1882895.33801873,0
1549533600000,3419.50000000,3425.00000000,3416.08000000,3421.05000000,1040.59771200,1549537199999,3559272.91248853,8351,540.79106800,1849855.15077397,0
1549537200000,3421.36000000,3426.45000000,3407.05000000,3408.05000000,1648.14319400,1549540799999,5628184.95530910,7667,988.42592100,3374764.19143237,0
1549540800000,3407.81000000,3413.16000000,3400.00000000,3404.97000000,1061.19345700,1549544399999,3616002.56384965,6673,517.24534700,1762855.93533033,0
1549544400000,3405.00000000,3413.00000000,3399.00000000,3407.04000000,1095.67683800,1549547999999,3732041.52509971,6350,661.33692100,2252372.62325539,0
1549548000000,3407.03000000,3410.82000000,3400.00000000,3409.70000000,946.03417900,1549551599999,3221742.05103293,6198,507.26458900,1727415.76808840,0
1549551600000,3409.71000000,3413.16000000,3401.00000000,3407.03000000,644.62805000,1549555199999,2195968.57205775,6057,315.79658300,1075727.77374851,0
1549555200000,3407.03000000,3412.24000000,3401.11000000,3403.12000000,808.68107900,1549558799999,2754844.91305016,6276,464.54315400,1582502.07781727,0
1549558800000,3402.47000000,3404.40000000,3392.00000000,3397.82000000,866.81826300,1549562399999,2946166.13948935,6826,473.67636700,1610175.22327694,0
1549562400000,3397.87000000,3404.05000000,3394.00000000,3398.98000000,673.75260700,1549565999999,2290176.76211634,5746,376.91771600,1281255.48673765,0
1549566000000,3398.54000000,3400.00000000,3390.00000000,3399.55000000,658.00058300,1549569599999,2235110.57105725,4790,298.74390000,1014954.89922875,0
1549569600000,3399.43000000,3402.09000000,3390.11000000,3401.22000000,581.97582400,1549573199999,1977116.36746384,5205,335.85714400,1141140.54974065,0
1549573200000,3401.80000000,3403.31000000,3394.12000000,3395.00000000,631.12451700,1549576799999,2145241.87947192,4152,284.12383900,965657.36920357,0
1549576800000,3395.19000000,3401.80000000,3393.55000000,3401.01000000,347.64680400,1549580399999,1181236.22578806,3861,191.39684500,650336.63342057,0
1549580400000,3400.57000000,3401.21000000,3391.18000000,3398.40000000,362.75585200,1549583999999,1232045.43759872,4276,185.93066600,631522.71634288,0
1549584000000,3398.40000000,3398.71000000,3390.37000000,3393.78000000,644.75334900,1549587599999,2188816.54616634,5183,304.12919900,1032520.76760229,0
1549587600000,3393.35000000,3396.00000000,3387.00000000,3389.51000000,643.57171700,1549591199999,2183120.32578683,4992,342.29313400,1161267.27640178,0
1549591200000,3389.98000000,3398.45000000,3373.10000000,3394.32000000,1323.27242400,1549594799999,4483341.80967410,7581,702.98784200,2382691.95812784,0
1549594800000,3394.00000000,3407.78000000,3393.47000000,3404.08000000,689.62343500,1549598399999,2345252.11447792,4375,389.36001400,1324112.56473286,0
1549598400000,3403.77000000,3404.33000000,3397.14000000,3399.84000000,556.35841800,1549601999999,1891952.04872014,3987,278.16490200,945965.31488159,0
1549602000000,3400.47000000,3411.00000000,3399.47000000,3408.29000000,723.23760500,1549605599999,2464534.46911430,5079,404.50207100,1378259.69882573,0
1549605600000,3408.92000000,3409.94000000,3400.50000000,3407.65000000,658.79868700,1549609199999,2244662.83421177,4246,343.95788200,1171955.59274174,0
1549609200000,3408.66000000,3408.66000000,3392.97000000,3394.78000000,627.67024900,1549612799999,2134026.46131870,5079,285.19064800,969680.00692176,0
1549612800000,3395.24000000,3429.60000000,3394.89000000,3413.80000000,1305.02669500,1549616399999,4453354.87946147,9357,665.74550800,2271863.19463097,0
1549616400000,3413.78000000,3450.50000000,3413.78000000,3426.58000000,2625.11778800,1549619999999,9010482.57164231,14393,1484.34749200,5095257.32514120,0
1549620000000,3426.56000000,3439.38000000,3424.71000000,3432.85000000,1470.41411000,1549623599999,5044717.25531550,8186,704.87675600,2418450.29049490,0
1549623600000,3433.51000000,3441.79000000,3427.96000000,3430.00000000,1675.04205400,1549627199999,5751335.82636846,7440,1043.37795700,3581301.93654845,0
1549627200000,3430.00000000,3447.99000000,3429.00000000,3439.25000000,2338.92756300,1549630799999,8036348.15060186,9991,1157.99453300,3978863.88513811,0
