open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1612656000000,0.00063877,0.00064555,0.00063472,0.00063573,89515.40000000,1612659599999,57.26748952,2963,39828.30000000,25.48238613,0
1612659600000,0.00063555,0.00063746,0.00063001,0.00063607,132398.50000000,1612663199999,83.76653293,3552,74940.30000000,47.40002896,0
1612663200000,0.00063584,0.00063719,0.00062594,0.00063302,107828.00000000,1612666799999,68.16581421,3210,49086.00000000,31.05067357,0
1612666800000,0.00063220,0.00063507,0.00062838,0.00063129,54335.70000000,1612670399999,34.33406859,1657,30348.90000000,19.17837229,0
1612670400000,0.00063101,0.00063298,0.00062247,0.00062951,121523.00000000,1612673999999,76.26046849,3872,56026.20000000,35.16671934,0
1612674000000,0.00062923,0.00063087,0.00062535,0.00062702,47466.90000000,1612677599999,29.81384818,1489,22609.70000000,14.20160146,0
1612677600000,0.00062614,0.00063012,0.00062026,0.00062946,72825.30000000,1612681199999,45.53165148,2254,32498.10000000,20.32611373,0
1612681200000,0.00062915,0.00063296,0.00062397,0.00062833,82267.50000000,1612684799999,51.71682241,2333,41306.90000000,25.96855474,0
1612684800000,0.00062795,0.00062795,0.00062106,0.00062184,62313.20000000,1612688399999,38.89221090,1965,30857.50000000,19.25811254,0
1612688400000,0.00062184,0.00062721,0.00062057,0.00062144,69629.90000000,1612691999999,43.37592927,2053,33617.00000000,20.94243535,0
1612692000000,0.00062118,0.00063477,0.00062112,0.00062996,91108.90000000,1612695599999,57.33328506,2746,39841.00000000,25.08413707,0
1612695600000,0.00063012,0.00063593,0.00062909,0.00063425,70567.80000000,1612699199999,44.58071600,2309,39009.30000000,24.64649104,0
1612699200000,0.00063451,0.00064235,0.00063038,0.00064037,77258.80000000,1612702799999,49.26434588,3151,36993.80000000,23.58776342,0
1612702800000,0.00064025,0.00064053,0.00063172,0.00063230,76672.50000000,1612706399999,48.74800501,2794,33213.90000000,21.11669564,0
1612706400000,0.00063218,0.00063485,0.00062805,0.00062991,78142.70000000,1612709999999,49.31628652,2762,41548.60000000,26.22504412,0
1612710000000,0.00063005,0.00063307,0.00062300,0.00062877,102240.40000000,1612713599999,64.29570715,3640,53389.30000000,33.59287500,0
1612713600000,0.00062911,0.00063042,0.00061150,0.00062760,196113.80000000,1612717199999,121.92416191,6782,97691.00000000,60.78496527,0
1612717200000,0.00062748,0.00063458,0.00062635,0.00063186,85233.20000000,1612720799999,53.86245588,3071,49809.80000000,31.47990861,0
1612720800000,0.00063186,0.00063938,0.00062984,0.00063777,67584.60000000,1612724399999,42.94576334,2842,39260.00000000,24.95119889,0
1612724400000,0.00063799,0.00063897,0.00062998,0.00063259,47599.70000000,1612727999999,30.18604986,1895,21617.20000000,13.71527127,0
1612728000000,0.00063243,0.00063851,0.00063238,0.00063665,60933.40000000,1612731599999,38.76469801,2158,29470.50000000,18.75301376,0
1612731600000,0.00063634,0.00064459,0.00063332,0.00063830,84889.10000000,1612735199999,54.29611560,2895,42122.90000000,26.94079130,0
